iter	Logloss
239	0.608094057
240	0.6080738523
241	0.6080501515
242	0.6080361603
243	0.6080128118
244	0.6079877106
245	0.6079164462
246	0.6079007087
247	0.6078687462
248	0.607759714
249	0.6076925984
250	0.6076511611
251	0.6076149131
252	0.6075770078
253	0.6074659331
254	0.6073937425
255	0.607345757
256	0.6072945528
257	0.6072763215
258	0.6072106299
259	0.6071838774
260	0.6071381658
261	0.6071163105
262	0.607016665
263	0.6069678414
264	0.6068835708
265	0.6068353571
266	0.6067642186
267	0.6067161555
268	0.6066011335
269	0.6065719983
270	0.60655403
271	0.6064183692
272	0.6063790242
273	0.6063073717
274	0.6062199598
275	0.6061217568
276	0.6060432222
277	0.6059588592
278	0.6059251722
279	0.6058743009
280	0.6058249107
281	0.6057747963
282	0.6057521761
283	0.6056737759
284	0.6055748475
285	0.6055058636
286	0.6054598493
287	0.6054156929
288	0.6052981163
289	0.6052170433
290	0.6051330868
291	0.6050235212
292	0.6049579329
293	0.6048529927
294	0.6048001714
295	0.60474118
296	0.6046655642
297	0.6045448645
298	0.6044626331
299	0.6044071849
300	0.6042824906
301	0.6042103116
302	0.6041682726
303	0.6040918527
304	0.6040334405
305	0.6039640277
306	0.603895442
307	0.60384858
308	0.6037629764
309	0.6036857353
310	0.6036354658
311	0.6035795513
312	0.6035401013
313	0.6034609395
314	0.6034022726
315	0.6033295967
316	0.6032678519
317	0.6032311041
318	0.603199133
319	0.6031540408
320	0.603125346
321	0.6031080947
322	0.6030258378
323	0.6029893836
324	0.6029398202
325	0.602900172
326	0.6028504822
327	0.6028091843
328	0.6027323926
329	0.6026742784
330	0.6026256092
331	0.6025966948
332	0.6025607367
333	0.6024637215
334	0.6023942066
335	0.6023020662
336	0.6022809727
337	0.6022236285
338	0.6022021888
339	0.602146441
340	0.6020972662
341	0.6020458226
342	0.6019952025
343	0.6018928238
344	0.6018418117
345	0.6017640149
346	0.6017548421
347	0.601664063
348	0.6015923139
349	0.6015571317
350	0.6015076337
351	0.6014663204
352	0.6014366217
353	0.6014037241
354	0.6013201956
355	0.6012898349
356	0.6012424712
357	0.6011980609
358	0.6011235916
359	0.6010753138
360	0.6010085355
361	0.6009004287
362	0.6008292273
363	0.6007666911
364	0.6007451204
365	0.6007118625
366	0.6006746348
367	0.6006431696
368	0.6005968011
369	0.6005197666
370	0.6004821762
371	0.6004570003
372	0.600389769
373	0.6003590515
374	0.6003394908
375	0.6002817554
376	0.6002114316
377	0.600181755
378	0.6001578717
379	0.6001243692
380	0.6000506923
381	0.5999954022
382	0.5999236562
383	0.5998587727
384	0.5997591846
385	0.5996549109
386	0.5996169338
387	0.5995421976
388	0.5994870418
389	0.5994341177
390	0.5993771174
391	0.5993482893
392	0.599314561
393	0.5992680813
394	0.5992228164
395	0.5991697803
396	0.5991162138
397	0.5990793173
398	0.59900244
399	0.5989337763
400	0.5988810763
401	0.5988070161
402	0.5987447067
403	0.598715459
404	0.5986741887
405	0.5986589858
406	0.5986090622
407	0.598526306
408	0.5985107317
409	0.5984611203
410	0.5984157956
411	0.5983546261
412	0.5982689232
413	0.5982455095
414	0.5981954476
415	0.5981562736
416	0.5980971534
417	0.5980484643
418	0.5979873865
419	0.5979391484
420	0.5978795553
421	0.5978295484
422	0.5977891256
423	0.5977148826
424	0.5977072966
425	0.5976620747
426	0.5976023775
427	0.5975927246
428	0.5975512645
429	0.5975107361
430	0.5974691322
431	0.5974419042
432	0.5974133801
433	0.5973699008
434	0.5973267658
435	0.5972845385
436	0.5972636891
437	0.5972372318
438	0.5971903966
439	0.597139813
440	0.5970686981
441	0.5970234223
442	0.5969721077
443	0.5969419644
444	0.5968901438
445	0.5968597528
446	0.5968064668
447	0.5967672001
448	0.596716904
449	0.5966634099
450	0.596607263
451	0.5965630018
452	0.5965437768
453	0.596502002
454	0.5964806895
455	0.5964285989
456	0.5963957769
457	0.5963427685
458	0.5962914735
459	0.5962653502
460	0.5962201999
461	0.5961831241
462	0.596175989
463	0.5961312445
464	0.596117521
465	0.5960409038
466	0.5959711336
467	0.5959507315
468	0.5959277134
469	0.5958616388
470	0.5958292275
471	0.5957952148
472	0.5957138297
473	0.5956578606
474	0.5956273877
475	0.5955668484
476	0.5955102476
477	0.5954738352
478	0.595446468
479	0.5954240862
480	0.5953939373
481	0.5953815623
482	0.5953633845
483	0.5953049843
484	0.59528865
485	0.5952624245
486	0.5952234031
487	0.5952018462
488	0.595169687
489	0.5951104893
490	0.5950551377
491	0.5950327596
492	0.5949857882
493	0.5949537546
494	0.5949047764
495	0.59484115
496	0.5948088819
497	0.5947473936
498	0.5947132734
499	0.5947094268
